State,IncRate,DivIndex,Black,Indians,Asian,Hawaiian,Races,Latino,White
AK,75723,0.738867,7.7,21.8,41.4,0.7,3.7,13.5,12.9
AK,75723,0.769346,7.4,13.8,31.1,2.3,4.8,14.6,29.2
AK,75723,0.6015149999999999,6.3,8.1,8.9,2.3,7.8,8.6,60.5
AK,75723,0.315556,0.7,81.8,1.0,0.3,4.1,1.6,11.5
AK,75723,0.648271,0.0,33.8,1.1,0.3,17.5,3.9,45.3
AK,75723,0.25037800000000004,1.3,3.7,1.2,0.1,4.7,3.1,86.3
AK,75723,0.45543,0.4,71.0,0.9,0.2,9.2,2.4,17.7
AK,75723,0.46852299999999997,5.5,7.1,2.9,0.4,6.3,7.7,71.6
AK,75723,0.35363,0.5,9.8,1.0,0.0,7.4,2.7,79.4
AK,75723,0.606696,0.6,39.0,0.7,0.1,10.3,4.5,47.8
AK,75723,0.533985,1.5,11.7,6.1,1.0,9.4,6.2,66.0
AK,75723,0.32394,0.9,7.4,1.3,0.3,5.5,3.8,81.6
AK,75723,0.541652,0.9,14.0,7.4,0.3,9.1,4.9,65.0
AK,75723,0.665746,1.3,13.0,20.3,1.0,6.8,8.4,51.4
AK,75723,0.521401,0.8,64.3,0.4,0.3,9.6,3.3,23.4
AK,75723,0.331951,1.3,6.0,1.3,0.3,6.6,4.5,81.1
AK,75723,0.421728,0.7,73.8,1.3,0.1,6.2,1.8,17.1
AK,75723,0.612887,1.1,52.5,5.1,1.6,5.5,3.4,32.3
AK,75723,0.354752,0.7,79.1,0.8,0.2,6.0,1.5,12.5
AK,75723,0.501683,0.7,16.6,2.7,0.3,8.2,4.7,67.9
AK,75723,0.600004,0.4,40.1,0.7,0.5,8.8,3.1,48.0
AK,75723,0.553092,1.0,16.3,6.1,0.3,9.3,5.8,63.6
AK,75723,0.244653,0.3,4.6,0.7,0.3,3.8,4.2,86.6
AK,75723,0.394359,1.5,11.7,1.2,0.5,4.9,4.9,76.6
AK,75723,0.47473699999999996,0.9,13.4,4.2,0.7,7.1,4.4,70.6
AK,75723,0.14702,0.2,92.2,0.3,0.0,2.5,0.7,4.7
AK,75723,0.45928199999999997,0.4,15.8,1.7,0.0,9.8,1.8,71.1
AK,75723,0.6987479999999999,0.9,36.6,5.6,1.4,15.9,3.1,37.1
AK,75723,0.447209,0.4,70.8,0.3,0.2,5.3,1.7,22.0
AL,47221,0.388898,18.4,0.5,1.1,0.1,1.7,2.7,75.9
AL,47221,0.297942,9.5,0.7,0.9,0.1,1.5,4.6,83.1
AL,47221,0.556605,47.6,0.6,0.5,0.2,0.9,4.8,46.3
AL,47221,0.3941,22.1,0.4,0.2,0.1,0.9,2.1,74.6
AL,47221,0.221056,1.8,0.6,0.3,0.1,1.1,8.7,87.8
AL,47221,0.455794,69.9,0.8,0.3,0.8,1.0,7.8,22.2
AL,47221,0.52337,43.6,0.4,1.0,0.0,0.7,1.2,53.5
AL,47221,0.420387,20.9,0.5,0.8,0.1,1.6,3.5,73.1
AL,47221,0.5170680000000001,39.1,0.2,0.7,0.1,1.1,2.0,57.4
AL,47221,0.154772,4.5,0.5,0.2,0.0,1.5,1.5,91.8
AL,47221,0.332047,10.3,0.5,0.4,0.2,1.1,7.7,80.7
AL,47221,0.50622,42.7,0.2,0.3,0.0,0.5,0.7,55.8
AL,47221,0.521338,44.2,0.4,0.5,0.0,0.8,1.3,53.2
AL,47221,0.33781100000000003,14.4,0.6,0.2,0.0,1.8,3.3,80.0
AL,47221,0.140602,3.6,0.4,0.2,0.1,1.1,2.2,92.6
AL,47221,0.45273199999999997,17.5,1.4,1.5,0.4,2.5,6.6,71.5
AL,47221,0.351218,16.4,0.6,0.5,0.0,1.6,2.5,78.8
AL,47221,0.525778,46.0,0.4,0.2,0.0,1.3,1.7,51.2
AL,47221,0.47498,31.3,0.7,0.2,0.2,1.2,2.1,65.3
AL,47221,0.287773,12.7,0.6,0.5,0.0,1.5,1.6,83.4
AL,47221,0.44540799999999997,24.1,0.5,1.7,0.1,1.6,1.8,70.4
AL,47221,0.147579,1.4,0.6,0.5,0.0,1.2,4.4,92.2
AL,47221,0.456053,19.6,0.8,1.3,0.1,2.8,5.7,70.8
AL,47221,0.4342,69.6,0.2,0.5,0.0,0.7,0.9,28.5
AL,47221,0.32718200000000003,2.0,2.1,0.4,0.8,2.2,14.2,80.7
AL,47221,0.408283,21.1,0.4,0.7,0.1,1.5,2.8,73.9
AL,47221,0.525935,32.2,3.5,0.3,0.1,1.6,2.1,60.7
AL,47221,0.35812,15.5,0.6,0.8,0.3,1.5,3.6,78.5
AL,47221,0.261504,11.8,0.4,0.3,0.0,1.1,1.5,85.1
AL,47221,0.354606,4.3,1.5,0.3,0.1,1.5,15.4,78.7
AL,47221,0.278204,9.8,0.9,0.4,0.1,1.7,3.4,84.3
AL,47221,0.323523,80.2,0.2,0.3,0.0,0.6,1.0,18.2
AL,47221,0.502985,57.9,0.2,0.3,0.0,0.6,1.1,40.2
AL,47221,0.458425,27.5,0.4,0.8,0.0,1.1,2.5,68.2
AL,47221,0.470455,26.4,0.5,0.9,0.1,1.8,3.3,67.7
AL,47221,0.190698,3.4,1.6,0.5,0.1,2.6,2.8,89.8
AL,47221,0.554916,42.8,0.3,1.5,0.1,1.1,3.8,51.0
AL,47221,0.252158,11.4,0.2,0.1,0.0,1.4,1.4,85.7
AL,47221,0.266234,10.2,0.5,0.8,0.1,1.4,2.4,85.0
AL,47221,0.396034,11.4,5.8,0.2,0.0,4.4,2.1,76.5
AL,47221,0.475562,23.5,0.4,3.1,0.1,1.5,3.9,68.3
AL,47221,0.374819,13.2,0.8,1.4,0.2,2.0,5.8,77.7
AL,47221,0.401937,73.1,0.2,0.3,0.0,0.8,1.1,25.2
AL,47221,0.30944699999999997,81.5,0.2,0.3,0.0,1.3,1.5,16.1
AL,47221,0.504851,24.5,0.8,2.5,0.1,2.4,4.7,65.7
AL,47221,0.52855,51.1,0.2,0.3,0.2,0.8,2.2,45.8
AL,47221,0.15474000000000002,4.2,0.4,0.3,0.1,1.1,2.5,91.8
AL,47221,0.300119,2.3,1.1,0.7,0.3,1.6,12.9,82.6
AL,47221,0.535304,35.3,1.0,1.9,0.1,1.5,2.6,58.2
AL,47221,0.5307529999999999,41.3,1.3,0.4,0.0,1.6,1.1,54.6
AL,47221,0.544959,56.3,0.3,2.4,0.1,1.3,3.4,36.9
AL,47221,0.38664699999999996,12.4,1.1,0.7,0.1,1.9,7.8,76.9
AL,47221,0.45098999999999995,67.6,0.2,0.4,0.0,0.6,1.3,30.3
AL,47221,0.520742,40.9,0.2,0.3,0.4,1.0,2.2,55.8
AL,47221,0.536147,36.8,0.7,2.1,0.1,1.5,2.3,57.2
AL,47221,0.39737,20.1,0.5,0.3,0.1,1.3,3.2,74.9
AL,47221,0.565034,42.3,0.5,0.8,0.3,2.3,4.9,50.3
AL,47221,0.36090500000000003,11.8,0.4,2.1,0.1,1.3,6.0,78.8
AL,47221,0.24752800000000003,9.3,0.4,0.8,0.1,1.3,2.3,86.2
AL,47221,0.39763200000000004,73.5,0.1,0.4,0.0,0.5,1.0,24.9
AL,47221,0.487915,32.3,0.4,0.4,0.0,1.4,2.2,63.8
AL,47221,0.449672,27.1,0.4,0.5,0.0,1.1,2.5,69.0
AL,47221,0.49863100000000005,30.7,0.3,1.4,0.1,1.1,3.2,63.7
AL,47221,0.192607,6.2,0.5,0.3,0.1,1.3,2.3,89.6
AL,47221,0.5059899999999999,24.5,7.7,0.1,0.1,1.3,1.3,65.4
AL,47221,0.41730900000000004,71.2,0.2,0.1,0.0,0.6,0.9,27.5
AL,47221,0.10780799999999999,0.9,0.8,0.3,0.2,1.3,2.7,94.4
AR,45907,0.444622,24.8,0.3,0.9,0.0,1.4,2.8,70.2
AR,45907,0.470825,25.8,0.7,0.2,0.1,1.3,5.2,67.8
AR,45907,0.091101,0.3,0.7,0.6,0.0,1.4,2.0,95.3
AR,45907,0.404968,1.9,1.9,3.4,0.4,2.3,16.0,75.3
AR,45907,0.10601600000000001,0.4,0.8,0.5,0.1,1.8,2.3,94.5
AR,45907,0.5807939999999999,27.4,2.3,0.4,0.0,1.5,14.4,56.8
AR,45907,0.41925200000000007,21.5,0.5,0.2,0.0,1.5,3.7,73.0
AR,45907,0.31569400000000003,0.7,1.3,0.9,0.5,1.9,14.5,81.4
AR,45907,0.543411,54.7,0.4,0.5,0.0,0.9,5.3,39.3
AR,45907,0.456246,23.9,0.6,0.7,0.0,1.4,4.4,69.6
AR,45907,0.07596499999999999,0.6,0.4,0.2,0.0,1.3,1.7,96.1
AR,45907,0.092873,0.5,0.8,0.3,0.0,1.4,2.3,95.2
AR,45907,0.266254,11.9,0.4,0.2,0.0,1.0,1.9,84.8
AR,45907,0.514501,36.3,0.5,0.7,0.0,1.2,2.6,59.4
AR,45907,0.317488,11.4,0.9,0.5,0.0,2.0,3.9,81.7
AR,45907,0.358512,14.0,0.5,1.1,0.1,1.6,4.6,78.7
AR,45907,0.257511,1.5,2.5,1.6,0.1,2.7,6.7,85.8
AR,45907,0.535179,51.5,0.4,0.6,0.0,1.2,2.2,44.6
AR,45907,0.40581799999999996,22.8,0.3,0.5,0.0,1.2,1.8,73.6
AR,45907,0.534764,42.2,0.5,0.2,0.0,1.3,2.7,53.5
AR,45907,0.54832,48.1,0.4,0.4,0.1,0.9,4.6,46.7
AR,45907,0.46982799999999997,28.1,0.4,0.7,0.0,1.1,2.8,67.1
AR,45907,0.322705,11.2,0.7,1.2,0.1,1.9,4.0,81.4
AR,45907,0.14113299999999998,0.9,1.3,1.0,0.1,1.6,2.8,92.6
AR,45907,0.07794,0.5,0.7,0.3,0.0,1.6,1.1,96.0
AR,45907,0.300573,8.5,0.7,0.8,0.1,2.2,5.2,83.0
AR,45907,0.133605,2.7,0.5,0.4,0.0,1.4,2.3,93.0
AR,45907,0.10226299999999999,0.7,0.5,0.3,0.0,1.3,2.6,94.7
AR,45907,0.5844159999999999,29.7,0.6,0.5,0.1,1.8,12.5,55.8
AR,45907,0.298168,11.5,0.6,0.4,0.1,1.7,3.2,82.9
AR,45907,0.507901,21.2,1.0,0.7,0.1,1.3,10.6,66.0
AR,45907,0.203317,2.2,0.7,1.0,0.2,1.5,6.1,89.0
AR,45907,0.10993199999999999,1.5,1.0,0.3,0.0,1.4,1.7,94.3
AR,45907,0.364975,17.4,0.7,0.4,0.1,1.5,2.7,77.7
AR,45907,0.5262479999999999,55.6,0.4,0.9,0.1,1.3,1.8,40.5
AR,45907,0.31705500000000003,2.1,1.2,1.1,0.1,1.8,13.3,81.5
AR,45907,0.50425,37.1,0.4,0.5,0.0,0.8,2.0,59.8
AR,45907,0.07418999999999999,0.9,0.4,0.2,0.0,1.1,1.2,96.2
AR,45907,0.533449,54.4,0.5,0.5,0.0,1.4,2.5,41.2
AR,45907,0.486708,30.1,0.4,0.3,0.0,1.3,3.6,64.9
AR,45907,0.418863,19.8,1.7,0.4,0.1,2.1,3.1,73.5
AR,45907,0.161109,1.6,1.1,1.8,0.0,1.7,2.6,91.5
AR,45907,0.233967,6.1,0.6,0.9,0.1,1.7,3.9,87.2
AR,45907,0.172177,0.4,1.6,0.7,0.2,1.5,5.3,90.8
AR,45907,0.096637,0.4,0.8,0.3,0.1,1.7,2.2,95.0
AR,45907,0.44956899999999994,24.6,0.8,0.5,0.1,1.8,3.0,69.9
AR,45907,0.522788,34.5,0.5,0.6,0.0,1.4,3.9,59.7
AR,45907,0.528269,40.1,0.7,0.6,0.0,1.4,2.0,55.7
AR,45907,0.146012,0.6,1.1,0.7,0.0,2.2,3.7,92.3
AR,45907,0.49233299999999997,30.7,0.5,0.3,0.0,1.4,3.2,64.2
AR,45907,0.105992,0.2,1.3,0.3,0.0,2.4,1.5,94.5
AR,45907,0.526027,40.1,0.4,0.5,0.0,1.7,1.9,55.9
AR,45907,0.146272,2.3,0.8,0.2,0.0,1.9,2.9,92.3
AR,45907,0.49058900000000005,62.0,0.3,0.4,0.0,1.1,1.6,35.3
AR,45907,0.22329699999999997,3.3,1.0,0.7,0.0,1.5,6.6,87.8
AR,45907,0.22208899999999998,7.8,0.3,0.3,0.0,1.4,2.7,87.8
AR,45907,0.204895,0.5,1.9,0.5,0.0,2.3,6.2,88.9
AR,45907,0.264304,3.2,1.0,1.1,0.1,2.1,8.0,85.3
AR,45907,0.255583,12.2,0.4,0.1,0.0,1.0,1.0,85.4
AR,45907,0.572213,35.7,0.6,2.2,0.1,2.0,5.9,54.4
AR,45907,0.091164,1.0,0.5,0.3,0.0,1.3,1.8,95.3
AR,45907,0.23554099999999997,6.1,0.6,1.0,0.1,1.4,4.2,87.1
AR,45907,0.282973,0.8,2.5,3.7,0.0,2.3,7.4,84.2
AR,45907,0.11891700000000001,0.3,1.4,0.3,0.0,2.5,2.0,93.8
AR,45907,0.46490699999999996,6.7,2.3,4.5,0.2,3.3,13.1,71.4
AR,45907,0.5419470000000001,4.5,3.3,0.5,0.3,2.3,32.6,59.0
AR,45907,0.11355699999999999,0.8,1.1,0.4,0.0,1.9,2.0,94.1
AR,45907,0.551363,52.6,0.7,0.6,0.0,1.4,4.4,41.2
AR,45907,0.091157,0.3,0.8,0.4,0.0,1.7,1.6,95.3
AR,45907,0.512687,32.6,0.5,0.8,0.0,1.4,3.6,61.6
AR,45907,0.12261300000000001,0.7,0.9,0.4,0.0,1.9,2.8,93.6
AR,45907,0.443694,3.4,1.5,2.6,2.4,2.6,16.1,72.6
AR,45907,0.209204,4.4,0.7,0.6,0.1,1.8,4.1,88.7
AR,45907,0.443008,27.1,0.3,0.2,0.1,1.6,1.6,69.5
AR,45907,0.386886,1.9,1.0,1.6,0.1,1.4,19.4,75.8
AZ,57100,0.418588,0.7,73.5,0.4,0.0,1.7,6.3,19.2
AZ,57100,0.558496,4.7,1.7,2.2,0.4,3.1,33.9,56.8
AZ,57100,0.601825,1.6,27.4,1.7,0.2,2.7,13.9,55.0
AZ,57100,0.5321170000000001,0.8,16.2,0.7,0.1,1.6,18.5,63.8
AZ,57100,0.607962,2.0,14.0,0.6,0.2,1.7,31.5,52.2
AZ,57100,0.548693,1.5,3.4,0.9,0.1,2.2,47.2,47.6
AZ,57100,0.5427420000000001,1.0,17.5,0.9,0.1,2.9,24.9,60.3
AZ,57100,0.571908,5.7,2.7,4.0,0.3,2.7,30.0,57.6
AZ,57100,0.359677,1.3,2.9,1.2,0.2,2.2,15.5,78.4
AZ,57100,0.605139,1.2,44.8,0.6,0.1,2.0,11.0,42.6
AZ,57100,0.576978,4.0,4.2,3.0,0.2,2.8,35.7,53.9
AZ,57100,0.569087,4.8,6.8,1.9,0.4,2.8,29.0,58.2
AZ,57100,0.293747,0.8,1.3,0.7,0.1,0.8,82.5,15.9
AZ,57100,0.318384,0.8,2.1,1.0,0.1,2.1,14.0,81.3
AZ,57100,0.512612,2.7,2.2,1.5,0.2,2.0,61.1,33.5
CA,66637,0.740399,12.4,1.2,28.2,1.0,5.2,22.7,33.2
CA,66637,0.49144099999999996,0.4,23.9,0.9,0.0,2.9,9.8,66.4
CA,66637,0.34012600000000004,2.1,2.1,1.3,0.2,3.3,12.7,80.1
CA,66637,0.423592,1.8,2.4,4.4,0.3,4.1,15.1,74.1
CA,66637,0.305176,1.0,1.8,1.5,0.2,3.5,11.1,82.5
CA,66637,0.527825,1.2,2.7,1.8,0.6,2.1,57.5,37.4
CA,66637,0.686497,9.6,1.0,15.9,0.6,5.0,24.9,46.3
CA,66637,0.552126,3.7,9.1,3.7,0.2,4.7,19.1,63.1
CA,66637,0.355694,0.9,1.3,3.9,0.2,3.5,12.5,79.1
CA,66637,0.618892,5.9,3.0,10.5,0.3,2.9,51.6,31.4
CA,66637,0.550859,1.1,3.0,2.9,0.2,2.7,39.5,53.9
CA,66637,0.400875,1.3,6.2,2.5,0.3,5.3,10.5,76.2
CA,66637,0.311687,3.5,2.6,2.4,0.2,1.8,81.8,12.8
CA,66637,0.5233140000000001,0.9,12.7,1.5,0.1,3.1,20.8,64.5
CA,66637,0.596651,6.3,2.7,5.0,0.3,3.0,50.9,36.9
CA,66637,0.59646,7.4,3.0,4.3,0.3,3.6,52.7,34.1
CA,66637,0.43341999999999997,2.0,4.1,1.3,0.3,4.4,18.4,72.7
CA,66637,0.514288,8.5,4.1,1.4,0.6,3.5,18.2,66.5
CA,66637,0.6618649999999999,9.2,1.5,14.6,0.4,2.9,48.3,27.2
CA,66637,0.552329,4.0,4.6,2.5,0.3,2.4,55.7,36.4
CA,66637,0.442392,2.8,1.1,6.0,0.3,3.7,15.7,72.6
CA,66637,0.31802199999999997,1.1,3.3,1.4,0.2,3.8,10.0,81.8
CA,66637,0.48983999999999994,1.0,6.3,2.1,0.2,3.9,23.5,67.0
CA,66637,0.576306,4.2,2.5,8.1,0.4,3.0,56.8,30.2
CA,66637,0.372207,1.1,5.1,1.1,0.3,3.4,14.7,77.6
CA,66637,0.48249899999999996,0.7,2.8,1.7,0.3,2.5,27.6,66.3
CA,66637,0.569329,3.6,2.7,6.9,0.6,3.7,56.8,31.6
CA,66637,0.583815,2.3,1.3,7.7,0.4,3.1,33.4,54.5
CA,66637,0.252753,0.5,1.2,1.4,0.1,3.0,9.0,85.9
CA,66637,0.663094,2.1,1.1,19.2,0.4,3.2,34.2,42.6
CA,66637,0.417471,1.7,1.1,6.8,0.3,3.9,13.4,74.7
CA,66637,0.279941,1.0,3.2,1.0,0.1,3.6,8.3,84.3
CA,66637,0.624784,7.0,1.9,6.7,0.4,3.3,46.9,38.0
CA,66637,0.687281,10.8,1.6,15.4,1.2,5.9,22.3,47.3
CA,66637,0.527412,1.3,3.1,3.4,0.4,3.3,57.9,36.6
CA,66637,0.624636,9.5,2.0,7.1,0.5,3.4,51.1,31.4
CA,66637,0.650181,5.6,1.3,11.7,0.6,4.2,32.9,47.2
CA,66637,0.679829,6.0,0.8,34.4,0.5,4.1,15.3,41.6
CA,66637,0.6852229999999999,8.1,2.0,15.7,0.7,5.1,40.1,34.6
CA,66637,0.461168,2.2,1.4,3.7,0.2,3.3,21.7,69.9
CA,66637,0.691029,3.0,0.9,26.9,1.6,4.4,25.4,41.1
CA,66637,0.583869,2.4,2.2,5.6,0.2,3.5,44.1,46.5
CA,66637,0.694312,2.9,1.4,34.1,0.5,4.0,26.8,33.9
CA,66637,0.5439350000000001,1.4,1.8,4.8,0.2,4.0,32.9,58.6
CA,66637,0.32550999999999997,1.0,3.1,2.8,0.2,4.2,9.1,81.4
CA,66637,0.24406999999999998,0.4,1.9,0.4,0.1,2.4,9.2,86.4
CA,66637,0.373131,1.5,4.7,1.3,0.3,4.9,11.6,78.0
CA,66637,0.725821,14.9,1.3,15.4,1.0,6.7,25.2,40.0
CA,66637,0.505207,1.9,2.2,4.1,0.4,3.7,25.9,65.1
CA,66637,0.6011,3.2,1.9,5.8,0.9,3.8,43.5,45.1
CA,66637,0.647059,2.4,2.3,16.2,0.4,4.2,29.6,48.6
CA,66637,0.44947200000000004,0.9,3.3,1.3,0.2,3.4,23.5,70.2
CA,66637,0.30083699999999997,0.6,5.1,0.9,0.2,5.0,7.1,83.0
CA,66637,0.512942,2.2,2.8,4.0,0.2,2.4,62.3,30.9
CA,66637,0.31947800000000004,2.1,2.2,1.3,0.2,3.2,11.2,81.6
CA,66637,0.596774,2.2,1.9,7.3,0.3,3.3,41.5,47.3
CA,66637,0.642001,3.0,1.8,13.5,0.6,4.9,31.3,48.8
CA,66637,0.590487,3.9,3.0,7.2,0.5,5.9,26.9,57.1
CO,70566,0.572274,3.5,2.2,4.0,0.2,2.9,38.6,52.4
CO,70566,0.543385,1.8,5.5,1.5,0.3,3.0,45.4,49.6
CO,70566,0.556092,10.8,1.1,5.5,0.2,3.7,18.6,62.7
CO,70566,0.364597,0.4,3.1,1.0,0.1,2.4,18.2,77.5
CO,70566,0.241141,1.0,1.8,0.3,0.0,2.0,9.9,86.5
CO,70566,0.5478069999999999,6.8,3.4,1.1,0.1,1.7,31.1,59.1
CO,70566,0.360671,1.1,0.9,4.4,0.1,2.5,13.7,78.6
CO,70566,0.375931,1.5,0.9,5.9,0.1,2.6,12.6,77.7
CO,70566,0.259286,1.7,1.5,0.7,0.1,1.5,10.3,85.4
CO,70566,0.262285,0.6,1.3,0.5,0.1,1.0,12.2,85.0
CO,70566,0.166932,0.9,1.2,0.8,0.1,1.6,5.1,91.1
CO,70566,0.5175850000000001,0.6,3.5,0.7,0.2,2.2,53.9,43.6
CO,70566,0.47633400000000004,1.8,5.5,1.2,0.4,2.1,64.6,32.0
CO,70566,0.57623,9.2,3.4,1.3,0.0,1.8,29.6,57.1
CO,70566,0.163261,1.1,0.8,0.5,0.0,1.6,5.2,91.3
CO,70566,0.30398200000000003,0.7,1.3,0.9,0.1,1.9,14.6,82.1
CO,70566,0.60615,10.2,2.0,3.8,0.2,3.1,30.9,53.4
CO,70566,0.193724,0.3,3.3,0.2,0.1,2.6,4.1,89.6
CO,70566,0.28031100000000003,1.4,0.5,4.1,0.1,2.4,8.1,84.3
CO,70566,0.45638500000000004,1.0,1.3,1.2,0.1,1.1,29.8,67.4
CO,70566,0.465689,6.8,1.3,2.9,0.4,4.6,15.9,70.8
CO,70566,0.185524,0.7,0.7,0.9,0.2,1.8,6.3,90.0
CO,70566,0.34608099999999997,4.0,2.0,0.6,0.1,1.7,12.8,79.7
CO,70566,0.446238,1.2,1.8,0.8,0.1,1.9,28.2,68.8
CO,70566,0.20690300000000003,1.1,1.1,1.5,0.2,1.9,6.1,88.8
CO,70566,0.20114200000000002,0.5,0.7,0.9,0.1,1.9,7.9,89.0
CO,70566,0.21809,0.5,2.5,0.7,0.0,1.7,9.1,87.9
CO,70566,0.142369,0.5,1.0,0.6,0.0,1.8,3.9,92.5
CO,70566,0.49841199999999997,0.9,5.6,1.1,0.2,2.9,34.7,61.4
CO,70566,0.23985599999999999,0.1,1.9,0.1,0.0,1.7,11.4,86.4
CO,70566,0.350192,1.3,1.2,2.8,0.1,2.3,15.0,79.1
CO,70566,0.149703,0.6,0.8,0.1,0.0,1.4,6.0,92.0
CO,70566,0.376986,2.3,1.1,0.8,0.2,1.4,18.8,76.6
CO,70566,0.34579899999999997,0.5,6.6,0.7,0.1,2.3,12.5,79.6
CO,70566,0.5068229999999999,0.7,2.5,0.6,0.1,2.1,38.4,58.7
CO,70566,0.284661,1.0,1.0,2.2,0.1,2.3,10.9,83.8
CO,70566,0.538094,1.7,3.5,1.1,0.1,2.1,42.3,53.0
CO,70566,0.35134299999999996,5.5,1.1,0.9,0.1,1.4,12.8,79.3
CO,70566,0.37307399999999996,4.2,1.5,0.8,0.1,1.4,16.0,77.4
CO,70566,0.301108,0.9,1.5,0.9,0.1,2.2,13.8,82.4
CO,70566,0.116737,0.3,1.0,0.4,0.0,1.1,3.6,93.9
CO,70566,0.297211,0.5,1.4,0.7,0.1,1.9,14.1,82.6
CO,70566,0.422692,0.4,12.8,0.7,0.1,2.4,11.9,73.9
CO,70566,0.370753,0.7,1.9,0.8,0.1,2.0,20.4,76.6
CO,70566,0.510019,3.1,1.5,0.6,0.3,1.5,35.0,60.5
CO,70566,0.5220600000000001,1.2,3.4,0.9,0.2,2.7,41.5,55.1
CO,70566,0.14166099999999998,0.2,0.4,0.6,0.1,1.6,4.9,92.5
CO,70566,0.17702400000000001,0.5,1.2,0.7,0.0,2.2,5.7,90.5
CO,70566,0.362141,1.0,0.7,0.6,0.1,1.2,20.0,77.3
CO,70566,0.24163099999999998,0.8,0.5,1.5,0.1,1.5,9.8,86.5
CO,70566,0.493042,0.7,1.8,0.4,0.0,1.6,36.3,61.2
CO,70566,0.536856,2.5,3.0,1.0,0.2,2.5,42.3,53.1
CO,70566,0.283425,1.0,3.4,0.3,0.2,2.4,11.9,83.7
CO,70566,0.521253,0.6,3.1,0.5,0.0,2.0,44.2,53.1
CO,70566,0.179369,0.5,0.6,0.8,0.1,1.4,7.0,90.3
CO,70566,0.5229020000000001,0.8,3.0,1.0,0.0,2.5,38.5,57.2
CO,70566,0.310685,0.0,1.2,0.9,0.0,2.3,15.6,81.5
CO,70566,0.22676999999999997,0.6,1.2,0.9,0.1,1.6,9.4,87.4
CO,70566,0.298113,0.5,0.7,1.4,0.0,1.6,14.4,82.5
CO,70566,0.29651,1.0,0.9,1.0,0.1,1.4,14.4,82.6
CO,70566,0.189111,0.7,1.1,0.8,0.1,2.3,6.1,89.8
CO,70566,0.21614499999999998,0.7,0.2,0.4,0.1,1.3,9.6,88.0
CO,70566,0.465316,1.3,1.7,1.4,0.2,2.1,28.4,67.3
CO,70566,0.361809,0.3,0.9,0.4,0.2,0.8,21.6,76.9
CT,75923,0.531964,12.0,0.5,5.3,0.1,1.9,18.2,64.6
CT,75923,0.5349659999999999,15.0,0.5,4.8,0.1,2.2,16.6,64.2
CT,75923,0.181004,1.8,0.3,1.8,0.1,1.5,5.2,90.3
CT,75923,0.267092,5.3,0.2,2.9,0.1,1.8,5.5,85.2
CT,75923,0.5184300000000001,14.0,0.5,4.0,0.1,2.2,16.4,65.8
CT,75923,0.39312199999999997,6.8,1.1,4.4,0.1,3.4,9.6,76.8
CT,75923,0.24466500000000002,3.5,0.2,3.9,0.1,1.8,4.8,86.6
CT,75923,0.27519499999999997,2.8,0.7,1.3,0.1,2.1,10.5,84.4
DE,58046,0.525251,25.1,0.7,2.2,0.1,3.3,6.6,63.7
DE,58046,0.56628,24.7,0.4,5.0,0.1,2.3,9.2,60.1
DE,58046,0.41013900000000003,12.9,1.3,1.2,0.1,2.1,9.2,75.1
FL,51176,0.5471550000000001,20.4,0.3,5.7,0.1,2.5,8.9,63.2
FL,51176,0.307153,13.4,0.4,0.7,0.0,1.6,2.3,82.1
FL,51176,0.37152199999999996,11.2,0.8,2.3,0.1,3.0,5.4,78.2
FL,51176,0.398624,19.3,0.4,0.5,0.1,1.7,3.6,75.0
FL,51176,0.39578800000000003,10.6,0.5,2.3,0.1,2.5,9.0,76.4
FL,51176,0.678237,28.5,0.4,3.6,0.1,2.0,26.9,40.8
FL,51176,0.379056,13.4,1.3,0.7,0.2,2.1,5.7,77.4
FL,51176,0.269019,6.1,0.3,1.3,0.1,1.5,6.6,85.0
FL,51176,0.204041,3.1,0.4,1.6,0.0,1.5,4.9,89.0
FL,51176,0.40939899999999996,10.6,0.5,3.1,0.1,2.8,8.7,75.5
FL,51176,0.50557,7.1,0.5,1.3,0.1,1.1,26.3,64.8
FL,51176,0.425468,18.4,0.5,1.1,0.1,1.8,5.4,73.3
FL,51176,0.583858,13.3,1.1,0.8,0.2,1.2,30.2,55.4
FL,51176,0.257861,8.9,0.4,0.4,0.0,1.5,3.5,85.6
FL,51176,0.5912569999999999,30.0,0.4,4.5,0.1,2.6,8.3,55.6
FL,51176,0.510463,22.8,0.9,3.0,0.2,3.0,5.2,65.8
FL,51176,0.404212,11.4,0.4,2.3,0.1,1.9,9.4,75.7
FL,51176,0.36086799999999997,14.2,0.7,0.6,0.1,1.6,4.9,78.5
FL,51176,0.572044,55.4,0.6,0.7,0.1,1.1,10.3,33.2
FL,51176,0.231825,5.6,0.6,0.5,0.1,1.2,5.2,87.3
FL,51176,0.5638449999999999,13.5,5.5,0.8,0.0,0.9,21.8,60.6
FL,51176,0.416587,19.0,0.5,0.4,0.0,1.8,4.8,73.8
FL,51176,0.575657,33.9,0.9,0.8,0.0,1.8,9.3,54.8
FL,51176,0.583248,7.5,1.2,1.3,0.1,1.4,42.9,47.6
FL,51176,0.60928,13.4,2.2,1.1,0.2,1.1,50.3,34.5
FL,51176,0.331253,5.5,0.4,1.4,0.1,1.8,11.1,80.8
FL,51176,0.47666499999999995,10.4,0.7,1.5,0.1,1.6,18.2,69.2
FL,51176,0.626423,17.4,0.5,3.9,0.1,2.5,26.0,52.3
